date,state,daily
2022-01-28,W.P. Kuala Lumpur,6
2022-01-28,W.P. Labuan,0
2022-01-28,W.P. Putrajaya,0
2022-01-29,Johor,1
2022-01-29,Kedah,9
2022-01-29,Kelantan,35
2022-01-29,Melaka,6
2022-01-29,Negeri Sembilan,1
2022-01-29,Pahang,1
2022-01-29,Perak,3
2022-01-29,Perlis,0
2022-01-29,Pulau Pinang,5
2022-01-29,Sabah,6
2022-01-29,Sarawak,8
2022-01-29,Selangor,26
2022-01-29,Terengganu,1
2022-01-29,W.P. Kuala Lumpur,5
2022-01-29,W.P. Labuan,0
2022-01-29,W.P. Putrajaya,0
2022-01-30,Johor,9
2022-01-30,Kedah,14
2022-01-30,Kelantan,76
2022-01-30,Melaka,3
2022-01-30,Negeri Sembilan,0
2022-01-30,Pahang,0
2022-01-30,Perak,2
2022-01-30,Perlis,0
2022-01-30,Pulau Pinang,0
2022-01-30,Sabah,1
2022-01-30,Sarawak,5
2022-01-30,Selangor,15
2022-01-30,Terengganu,10
2022-01-30,W.P. Kuala Lumpur,0
2022-01-30,W.P. Labuan,0
2022-01-30,W.P. Putrajaya,0
2022-01-31,Johor,9
2022-01-31,Kedah,17
2022-01-31,Kelantan,51
2022-01-31,Melaka,9
2022-01-31,Negeri Sembilan,0
2022-01-31,Pahang,0
2022-01-31,Perak,5
2022-01-31,Perlis,5
2022-01-31,Pulau Pinang,7
2022-01-31,Sabah,6
2022-01-31,Sarawak,18
2022-01-31,Selangor,15
2022-01-31,Terengganu,5
2022-01-31,W.P. Kuala Lumpur,4
2022-01-31,W.P. Labuan,0
2022-01-31,W.P. Putrajaya,0
2022-02-01,Johor,2
2022-02-01,Kedah,0
2022-02-01,Kelantan,1
2022-02-01,Melaka,2
2022-02-01,Negeri Sembilan,0
2022-02-01,Pahang,0
2022-02-01,Perak,0
2022-02-01,Perlis,0
2022-02-01,Pulau Pinang,1
2022-02-01,Sabah,2
2022-02-01,Sarawak,0
2022-02-01,Selangor,3
2022-02-01,Terengganu,0
2022-02-01,W.P. Kuala Lumpur,0
2022-02-01,W.P. Labuan,0
2022-02-01,W.P. Putrajaya,0
2022-02-02,Johor,0
2022-02-02,Kedah,2
2022-02-02,Kelantan,1
2022-02-02,Melaka,5
2022-02-02,Negeri Sembilan,0
2022-02-02,Pahang,0
2022-02-02,Perak,1
2022-02-02,Perlis,0
2022-02-02,Pulau Pinang,3
2022-02-02,Sabah,0
2022-02-02,Sarawak,1
2022-02-02,Selangor,6
2022-02-02,Terengganu,0
2022-02-02,W.P. Kuala Lumpur,2
2022-02-02,W.P. Labuan,0
2022-02-02,W.P. Putrajaya,0
2022-02-03,Johor,15
2022-02-03,Kedah,11
2022-02-03,Kelantan,30
2022-02-03,Melaka,8
2022-02-03,Negeri Sembilan,1
2022-02-03,Pahang,10
2022-02-03,Perak,11
2022-02-03,Perlis,3
2022-02-03,Pulau Pinang,13
2022-02-03,Sabah,11
2022-02-03,Sarawak,33
2022-02-03,Selangor,17
2022-02-03,Terengganu,5
2022-02-03,W.P. Kuala Lumpur,4
2022-02-03,W.P. Labuan,0
2022-02-03,W.P. Putrajaya,1
2022-02-04,Johor,5
2022-02-04,Kedah,10
2022-02-04,Kelantan,17
2022-02-04,Melaka,17
2022-02-04,Negeri Sembilan,2
2022-02-04,Pahang,4
2022-02-04,Perak,42
2022-02-04,Perlis,1
2022-02-04,Pulau Pinang,8
2022-02-04,Sabah,11
2022-02-04,Sarawak,47
2022-02-04,Selangor,16
2022-02-04,Terengganu,1
2022-02-04,W.P. Kuala Lumpur,16
2022-02-04,W.P. Labuan,0
2022-02-04,W.P. Putrajaya,0
2022-02-05,Johor,1
2022-02-05,Kedah,9
2022-02-05,Kelantan,22
2022-02-05,Melaka,7
2022-02-05,Negeri Sembilan,2
2022-02-05,Pahang,2
2022-02-05,Perak,2
2022-02-05,Perlis,0
2022-02-05,Pulau Pinang,8
2022-02-05,Sabah,5
2022-02-05,Sarawak,10
2022-02-05,Selangor,3
2022-02-05,Terengganu,2
2022-02-05,W.P. Kuala Lumpur,6
2022-02-05,W.P. Labuan,0
2022-02-05,W.P. Putrajaya,0
2022-02-06,Johor,17
2022-02-06,Kedah,24
2022-02-06,Kelantan,60
2022-02-06,Melaka,6
2022-02-06,Negeri Sembilan,0
2022-02-06,Pahang,0
2022-02-06,Perak,2
2022-02-06,Perlis,0
2022-02-06,Pulau Pinang,0
2022-02-06,Sabah,1
2022-02-06,Sarawak,1
2022-02-06,Selangor,27
2022-02-06,Terengganu,34
2022-02-06,W.P. Kuala Lumpur,1
2022-02-06,W.P. Labuan,0
2022-02-06,W.P. Putrajaya,0
2022-02-07,Johor,32
2022-02-07,Kedah,67
2022-02-07,Kelantan,56
2022-02-07,Melaka,8
2022-02-07,Negeri Sembilan,3
2022-02-07,Pahang,4
2022-02-07,Perak,9
2022-02-07,Perlis,6
2022-02-07,Pulau Pinang,9
2022-02-07,Sabah,12
2022-02-07,Sarawak,39
2022-02-07,Selangor,31
2022-02-07,Terengganu,25
2022-02-07,W.P. Kuala Lumpur,5
2022-02-07,W.P. Labuan,0
2022-02-07,W.P. Putrajaya,0
2022-02-08,Johor,35
2022-02-08,Kedah,45
2022-02-08,Kelantan,56
2022-02-08,Melaka,11
2022-02-08,Negeri Sembilan,1
2022-02-08,Pahang,71
2022-02-08,Perak,14
2022-02-08,Perlis,11
2022-02-08,Pulau Pinang,3
2022-02-08,Sabah,21
2022-02-08,Sarawak,87
2022-02-08,Selangor,17
2022-02-08,Terengganu,17
2022-02-08,W.P. Kuala Lumpur,5
2022-02-08,W.P. Labuan,0
2022-02-08,W.P. Putrajaya,1
2022-02-09,Johor,35
2022-02-09,Kedah,61
2022-02-09,Kelantan,66
2022-02-09,Melaka,14
2022-02-09,Negeri Sembilan,22
2022-02-09,Pahang,7
2022-02-09,Perak,50
2022-02-09,Perlis,10
2022-02-09,Pulau Pinang,11
2022-02-09,Sabah,12
2022-02-09,Sarawak,103
2022-02-09,Selangor,20
2022-02-09,Terengganu,10
2022-02-09,W.P. Kuala Lumpur,5
2022-02-09,W.P. Labuan,0
2022-02-09,W.P. Putrajaya,0
2022-02-10,Johor,62
2022-02-10,Kedah,53
2022-02-10,Kelantan,39
2022-02-10,Melaka,8
2022-02-10,Negeri Sembilan,10
2022-02-10,Pahang,8
2022-02-10,Perak,17
2022-02-10,Perlis,0
2022-02-10,Pulau Pinang,11
2022-02-10,Sabah,15
2022-02-10,Sarawak,68
2022-02-10,Selangor,27
2022-02-10,Terengganu,16
2022-02-10,W.P. Kuala Lumpur,2
2022-02-10,W.P. Labuan,0
2022-02-10,W.P. Putrajaya,0
2022-02-11,Johor,22
2022-02-11,Kedah,10
2022-02-11,Kelantan,6
2022-02-11,Melaka,10
2022-02-11,Negeri Sembilan,7
2022-02-11,Pahang,10
2022-02-11,Perak,62
2022-02-11,Perlis,3
2022-02-11,Pulau Pinang,13
2022-02-11,Sabah,16
2022-02-11,Sarawak,37
2022-02-11,Selangor,24
2022-02-11,Terengganu,0
2022-02-11,W.P. Kuala Lumpur,6
2022-02-11,W.P. Labuan,0
2022-02-11,W.P. Putrajaya,0
2022-02-12,Johor,7
2022-02-12,Kedah,12
2022-02-12,Kelantan,32
2022-02-12,Melaka,1
2022-02-12,Negeri Sembilan,18
2022-02-12,Pahang,5
2022-02-12,Perak,2
2022-02-12,Perlis,0
2022-02-12,Pulau Pinang,5
2022-02-12,Sabah,3
2022-02-12,Sarawak,15
2022-02-12,Selangor,14
2022-02-12,Terengganu,0
2022-02-12,W.P. Kuala Lumpur,66
2022-02-12,W.P. Labuan,0
2022-02-12,W.P. Putrajaya,0
2022-02-13,Johor,25
2022-02-13,Kedah,19
2022-02-13,Kelantan,40
2022-02-13,Melaka,1
2022-02-13,Negeri Sembilan,0
2022-02-13,Pahang,1
2022-02-13,Perak,3
2022-02-13,Perlis,0
2022-02-13,Pulau Pinang,1
2022-02-13,Sabah,3
2022-02-13,Sarawak,17
2022-02-13,Selangor,3
2022-02-13,Terengganu,5
2022-02-13,W.P. Kuala Lumpur,1
2022-02-13,W.P. Labuan,0
2022-02-13,W.P. Putrajaya,0
2022-02-14,Johor,35
2022-02-14,Kedah,52
2022-02-14,Kelantan,41
2022-02-14,Melaka,16
2022-02-14,Negeri Sembilan,8
2022-02-14,Pahang,15
2022-02-14,Perak,22
2022-02-14,Perlis,3
2022-02-14,Pulau Pinang,6
2022-02-14,Sabah,7
2022-02-14,Sarawak,44
2022-02-14,Selangor,26
2022-02-14,Terengganu,9
2022-02-14,W.P. Kuala Lumpur,9
2022-02-14,W.P. Labuan,0
2022-02-14,W.P. Putrajaya,0
2022-02-15,Johor,24
2022-02-15,Kedah,23
2022-02-15,Kelantan,55
2022-02-15,Melaka,4
2022-02-15,Negeri Sembilan,12
2022-02-15,Pahang,57
2022-02-15,Perak,12
2022-02-15,Perlis,2
2022-02-15,Pulau Pinang,16
2022-02-15,Sabah,21
2022-02-15,Sarawak,67
2022-02-15,Selangor,26
2022-02-15,Terengganu,12
2022-02-15,W.P. Kuala Lumpur,10
2022-02-15,W.P. Labuan,0
2022-02-15,W.P. Putrajaya,0
2022-02-16,Johor,39
2022-02-16,Kedah,63
2022-02-16,Kelantan,72
2022-02-16,Melaka,69
2022-02-16,Negeri Sembilan,13
2022-02-16,Pahang,9
2022-02-16,Perak,29
2022-02-16,Perlis,0
2022-02-16,Pulau Pinang,13
2022-02-16,Sabah,32
2022-02-16,Sarawak,60
2022-02-16,Selangor,28
2022-02-16,Terengganu,4
2022-02-16,W.P. Kuala Lumpur,3
2022-02-16,W.P. Labuan,0
2022-02-16,W.P. Putrajaya,0
2022-02-17,Johor,27
2022-02-17,Kedah,46
2022-02-17,Kelantan,38
2022-02-17,Melaka,4
2022-02-17,Negeri Sembilan,14
2022-02-17,Pahang,31
2022-02-17,Perak,13
2022-02-17,Perlis,0
2022-02-17,Pulau Pinang,5
2022-02-17,Sabah,9
2022-02-17,Sarawak,44
2022-02-17,Selangor,27
2022-02-17,Terengganu,3
2022-02-17,W.P. Kuala Lumpur,9
2022-02-17,W.P. Labuan,0
2022-02-17,W.P. Putrajaya,0
2022-02-18,Johor,28
2022-02-18,Kedah,14
2022-02-18,Kelantan,65
2022-02-18,Melaka,17
2022-02-18,Negeri Sembilan,14
2022-02-18,Pahang,16
2022-02-18,Perak,61
2022-02-18,Perlis,1
2022-02-18,Pulau Pinang,6
2022-02-18,Sabah,14
2022-02-18,Sarawak,95
2022-02-18,Selangor,21
2022-02-18,Terengganu,0
2022-02-18,W.P. Kuala Lumpur,8
2022-02-18,W.P. Labuan,0
2022-02-18,W.P. Putrajaya,0
2022-02-19,Johor,22
2022-02-19,Kedah,9
2022-02-19,Kelantan,25
2022-02-19,Melaka,3
2022-02-19,Negeri Sembilan,11
2022-02-19,Pahang,3
2022-02-19,Perak,9
2022-02-19,Perlis,1
2022-02-19,Pulau Pinang,3
2022-02-19,Sabah,0
2022-02-19,Sarawak,26
2022-02-19,Selangor,6
2022-02-19,Terengganu,0
2022-02-19,W.P. Kuala Lumpur,3
2022-02-19,W.P. Labuan,0
2022-02-19,W.P. Putrajaya,0
2022-02-20,Johor,44
2022-02-20,Kedah,24
2022-02-20,Kelantan,57
2022-02-20,Melaka,1
2022-02-20,Negeri Sembilan,0
2022-02-20,Pahang,0
2022-02-20,Perak,6
2022-02-20,Perlis,0
2022-02-20,Pulau Pinang,2
2022-02-20,Sabah,0
2022-02-20,Sarawak,11
2022-02-20,Selangor,28
2022-02-20,Terengganu,10
2022-02-20,W.P. Kuala Lumpur,3
2022-02-20,W.P. Labuan,0
2022-02-20,W.P. Putrajaya,0
2022-02-21,Johor,39
2022-02-21,Kedah,59
2022-02-21,Kelantan,59
2022-02-21,Melaka,7
2022-02-21,Negeri Sembilan,4
2022-02-21,Pahang,10
2022-02-21,Perak,11
2022-02-21,Perlis,0
2022-02-21,Pulau Pinang,3
2022-02-21,Sabah,68
2022-02-21,Sarawak,36
2022-02-21,Selangor,16
2022-02-21,Terengganu,8
2022-02-21,W.P. Kuala Lumpur,6
2022-02-21,W.P. Labuan,0
2022-02-21,W.P. Putrajaya,0
2022-02-22,Johor,74
2022-02-22,Kedah,30
2022-02-22,Kelantan,32
2022-02-22,Melaka,16
2022-02-22,Negeri Sembilan,7
2022-02-22,Pahang,36
2022-02-22,Perak,19
2022-02-22,Perlis,1
2022-02-22,Pulau Pinang,16
2022-02-22,Sabah,26
2022-02-22,Sarawak,77
2022-02-22,Selangor,21
2022-02-22,Terengganu,5
2022-02-22,W.P. Kuala Lumpur,7
2022-02-22,W.P. Labuan,0
2022-02-22,W.P. Putrajaya,1
2022-02-23,Johor,51
2022-02-23,Kedah,41
2022-02-23,Kelantan,47
2022-02-23,Melaka,11
2022-02-23,Negeri Sembilan,6
2022-02-23,Pahang,35
2022-02-23,Perak,55
2022-02-23,Perlis,3
2022-02-23,Pulau Pinang,6
2022-02-23,Sabah,26
2022-02-23,Sarawak,95
2022-02-23,Selangor,30
2022-02-23,Terengganu,3
2022-02-23,W.P. Kuala Lumpur,3
2022-02-23,W.P. Labuan,1
2022-02-23,W.P. Putrajaya,0
2022-02-24,Johor,67
2022-02-24,Kedah,52
2022-02-24,Kelantan,40
2022-02-24,Melaka,10
2022-02-24,Negeri Sembilan,5
2022-02-24,Pahang,35
2022-02-24,Perak,33
2022-02-24,Perlis,0
2022-02-24,Pulau Pinang,13
2022-02-24,Sabah,17
2022-02-24,Sarawak,61
2022-02-24,Selangor,17
2022-02-24,Terengganu,6
2022-02-24,W.P. Kuala Lumpur,8
2022-02-24,W.P. Labuan,0
2022-02-24,W.P. Putrajaya,0
2022-02-25,Johor,46
2022-02-25,Kedah,8
2022-02-25,Kelantan,2
2022-02-25,Melaka,16
2022-02-25,Negeri Sembilan,6
2022-02-25,Pahang,9
2022-02-25,Perak,81
2022-02-25,Perlis,0
2022-02-25,Pulau Pinang,10
2022-02-25,Sabah,18
2022-02-25,Sarawak,61
2022-02-25,Selangor,24
2022-02-25,Terengganu,0
2022-02-25,W.P. Kuala Lumpur,6
2022-02-25,W.P. Labuan,0
2022-02-25,W.P. Putrajaya,2
2022-02-26,Johor,24
2022-02-26,Kedah,7
2022-02-26,Kelantan,28
2022-02-26,Melaka,11
2022-02-26,Negeri Sembilan,7
2022-02-26,Pahang,2
2022-02-26,Perak,3
2022-02-26,Perlis,0
2022-02-26,Pulau Pinang,8
2022-02-26,Sabah,4
2022-02-26,Sarawak,18
2022-02-26,Selangor,27
2022-02-26,Terengganu,1
2022-02-26,W.P. Kuala Lumpur,15
2022-02-26,W.P. Labuan,0
2022-02-26,W.P. Putrajaya,0
2022-02-27,Johor,34
2022-02-27,Kedah,9
2022-02-27,Kelantan,42
2022-02-27,Melaka,0
2022-02-27,Negeri Sembilan,0
2022-02-27,Pahang,0
2022-02-27,Perak,5
2022-02-27,Perlis,0
2022-02-27,Pulau Pinang,2
2022-02-27,Sabah,1
2022-02-27,Sarawak,14
2022-02-27,Selangor,9
2022-02-27,Terengganu,5
2022-02-27,W.P. Kuala Lumpur,5
2022-02-27,W.P. Labuan,0
2022-02-27,W.P. Putrajaya,0
2022-02-28,Johor,71
2022-02-28,Kedah,33
2022-02-28,Kelantan,34
2022-02-28,Melaka,9
2022-02-28,Negeri Sembilan,2
2022-02-28,Pahang,39
2022-02-28,Perak,22
2022-02-28,Perlis,0
2022-02-28,Pulau Pinang,14
2022-02-28,Sabah,35
2022-02-28,Sarawak,40
2022-02-28,Selangor,26
2022-02-28,Terengganu,10
2022-02-28,W.P. Kuala Lumpur,11
2022-02-28,W.P. Labuan,0
2022-02-28,W.P. Putrajaya,0
2022-03-01,Johor,37
2022-03-01,Kedah,9
2022-03-01,Kelantan,58
2022-03-01,Melaka,14
2022-03-01,Negeri Sembilan,3
2022-03-01,Pahang,8
2022-03-01,Perak,24
2022-03-01,Perlis,1
2022-03-01,Pulau Pinang,14
2022-03-01,Sabah,32
2022-03-01,Sarawak,60
2022-03-01,Selangor,31
2022-03-01,Terengganu,2
2022-03-01,W.P. Kuala Lumpur,13
2022-03-01,W.P. Labuan,0
2022-03-01,W.P. Putrajaya,1
2022-03-02,Johor,45
2022-03-02,Kedah,28
2022-03-02,Kelantan,39
2022-03-02,Melaka,13
2022-03-02,Negeri Sembilan,13
2022-03-02,Pahang,8
2022-03-02,Perak,37
2022-03-02,Perlis,0
2022-03-02,Pulau Pinang,9
2022-03-02,Sabah,18
2022-03-02,Sarawak,72
2022-03-02,Selangor,33
2022-03-02,Terengganu,5
2022-03-02,W.P. Kuala Lumpur,16
2022-03-02,W.P. Labuan,0
2022-03-02,W.P. Putrajaya,0
2022-03-03,Johor,39
2022-03-03,Kedah,35
2022-03-03,Kelantan,29
2022-03-03,Melaka,12
2022-03-03,Negeri Sembilan,3
2022-03-03,Pahang,36
2022-03-03,Perak,27
2022-03-03,Perlis,0
2022-03-03,Pulau Pinang,6
2022-03-03,Sabah,17
2022-03-03,Sarawak,55
2022-03-03,Selangor,17
2022-03-03,Terengganu,1
2022-03-03,W.P. Kuala Lumpur,9
2022-03-03,W.P. Labuan,0
2022-03-03,W.P. Putrajaya,0
2022-03-04,Johor,21
2022-03-04,Kedah,12
2022-03-04,Kelantan,9
2022-03-04,Melaka,13
2022-03-04,Negeri Sembilan,2
2022-03-04,Pahang,57
2022-03-04,Perak,69
2022-03-04,Perlis,0
2022-03-04,Pulau Pinang,9
2022-03-04,Sabah,28
2022-03-04,Sarawak,64
2022-03-04,Selangor,21
2022-03-04,Terengganu,0
2022-03-04,W.P. Kuala Lumpur,20
2022-03-04,W.P. Labuan,0
2022-03-04,W.P. Putrajaya,0
2022-03-05,Johor,39
2022-03-05,Kedah,4
2022-03-05,Kelantan,13
2022-03-05,Melaka,4
2022-03-05,Negeri Sembilan,0
2022-03-05,Pahang,3
2022-03-05,Perak,4
2022-03-05,Perlis,0
2022-03-05,Pulau Pinang,8
2022-03-05,Sabah,3
2022-03-05,Sarawak,13
2022-03-05,Selangor,26
2022-03-05,Terengganu,0
2022-03-05,W.P. Kuala Lumpur,8
2022-03-05,W.P. Labuan,0
2022-03-05,W.P. Putrajaya,0
2022-03-06,Johor,42
2022-03-06,Kedah,10
2022-03-06,Kelantan,54
2022-03-06,Melaka,1
2022-03-06,Negeri Sembilan,0
2022-03-06,Pahang,0
2022-03-06,Perak,6
2022-03-06,Perlis,1
2022-03-06,Pulau Pinang,0
2022-03-06,Sabah,0
2022-03-06,Sarawak,9
2022-03-06,Selangor,7
2022-03-06,Terengganu,4
2022-03-06,W.P. Kuala Lumpur,64
2022-03-06,W.P. Labuan,0
2022-03-06,W.P. Putrajaya,0
2022-03-07,Johor,36
2022-03-07,Kedah,47
2022-03-07,Kelantan,43
2022-03-07,Melaka,9
2022-03-07,Negeri Sembilan,9
2022-03-07,Pahang,69
2022-03-07,Perak,25
2022-03-07,Perlis,0
2022-03-07,Pulau Pinang,15
2022-03-07,Sabah,19
2022-03-07,Sarawak,69
2022-03-07,Selangor,25
2022-03-07,Terengganu,9
2022-03-07,W.P. Kuala Lumpur,10
2022-03-07,W.P. Labuan,0
2022-03-07,W.P. Putrajaya,0
2022-03-08,Johor,29
2022-03-08,Kedah,23
2022-03-08,Kelantan,63
2022-03-08,Melaka,10
2022-03-08,Negeri Sembilan,3
2022-03-08,Pahang,13
2022-03-08,Perak,25
2022-03-08,Perlis,3
2022-03-08,Pulau Pinang,13
2022-03-08,Sabah,35
2022-03-08,Sarawak,65
2022-03-08,Selangor,23
2022-03-08,Terengganu,6
2022-03-08,W.P. Kuala Lumpur,5
2022-03-08,W.P. Labuan,1
2022-03-08,W.P. Putrajaya,0
2022-03-09,Johor,109
2022-03-09,Kedah,35
2022-03-09,Kelantan,71
2022-03-09,Melaka,14
2022-03-09,Negeri Sembilan,2
2022-03-09,Pahang,64
2022-03-09,Perak,59
2022-03-09,Perlis,2
2022-03-09,Pulau Pinang,9
2022-03-09,Sabah,24
2022-03-09,Sarawak,80
2022-03-09,Selangor,53
2022-03-09,Terengganu,7
2022-03-09,W.P. Kuala Lumpur,11
2022-03-09,W.P. Labuan,0
2022-03-09,W.P. Putrajaya,0
2022-03-10,Johor,93
2022-03-10,Kedah,42
2022-03-10,Kelantan,54
2022-03-10,Melaka,3
2022-03-10,Negeri Sembilan,6
2022-03-10,Pahang,7
2022-03-10,Perak,24
2022-03-10,Perlis,1
2022-03-10,Pulau Pinang,10
2022-03-10,Sabah,30
2022-03-10,Sarawak,90
2022-03-10,Selangor,22
2022-03-10,Terengganu,7
2022-03-10,W.P. Kuala Lumpur,9
2022-03-10,W.P. Labuan,1
2022-03-10,W.P. Putrajaya,0
2022-03-11,Johor,81
2022-03-11,Kedah,31
2022-03-11,Kelantan,8
2022-03-11,Melaka,9
2022-03-11,Negeri Sembilan,42
2022-03-11,Pahang,14
2022-03-11,Perak,101
2022-03-11,Perlis,1
2022-03-11,Pulau Pinang,9
2022-03-11,Sabah,28
2022-03-11,Sarawak,104
2022-03-11,Selangor,21
2022-03-11,Terengganu,0
2022-03-11,W.P. Kuala Lumpur,8
2022-03-11,W.P. Labuan,1
2022-03-11,W.P. Putrajaya,0
2022-03-12,Johor,119
2022-03-12,Kedah,13
2022-03-12,Kelantan,15
2022-03-12,Melaka,3
2022-03-12,Negeri Sembilan,3
2022-03-12,Pahang,2
2022-03-12,Perak,11
2022-03-12,Perlis,0
2022-03-12,Pulau Pinang,9
2022-03-12,Sabah,4
2022-03-12,Sarawak,18
2022-03-12,Selangor,33
2022-03-12,Terengganu,3
2022-03-12,W.P. Kuala Lumpur,7
2022-03-12,W.P. Labuan,0
2022-03-12,W.P. Putrajaya,0
2022-03-13,Johor,115
2022-03-13,Kedah,20
2022-03-13,Kelantan,71
2022-03-13,Melaka,4
2022-03-13,Negeri Sembilan,0
2022-03-13,Pahang,1
2022-03-13,Perak,5
2022-03-13,Perlis,0
2022-03-13,Pulau Pinang,3
2022-03-13,Sabah,0
2022-03-13,Sarawak,20
2022-03-13,Selangor,60
2022-03-13,Terengganu,2
2022-03-13,W.P. Kuala Lumpur,6
2022-03-13,W.P. Labuan,0
2022-03-13,W.P. Putrajaya,0
2022-03-14,Johor,116
2022-03-14,Kedah,55
2022-03-14,Kelantan,33
2022-03-14,Melaka,6
2022-03-14,Negeri Sembilan,3
2022-03-14,Pahang,13
2022-03-14,Perak,30
2022-03-14,Perlis,0
2022-03-14,Pulau Pinang,12
2022-03-14,Sabah,39
2022-03-14,Sarawak,91
2022-03-14,Selangor,30
2022-03-14,Terengganu,11
2022-03-14,W.P. Kuala Lumpur,15
2022-03-14,W.P. Labuan,4
2022-03-14,W.P. Putrajaya,1
2022-03-15,Johor,117
2022-03-15,Kedah,19
2022-03-15,Kelantan,38
2022-03-15,Melaka,7
2022-03-15,Negeri Sembilan,7
2022-03-15,Pahang,9
2022-03-15,Perak,39
2022-03-15,Perlis,2
2022-03-15,Pulau Pinang,8
2022-03-15,Sabah,82
2022-03-15,Sarawak,105
2022-03-15,Selangor,34
2022-03-15,Terengganu,8
2022-03-15,W.P. Kuala Lumpur,11
2022-03-15,W.P. Labuan,0
2022-03-15,W.P. Putrajaya,0
2022-03-16,Johor,100
2022-03-16,Kedah,32
2022-03-16,Kelantan,38
2022-03-16,Melaka,6
2022-03-16,Negeri Sembilan,2
2022-03-16,Pahang,20
2022-03-16,Perak,76
2022-03-16,Perlis,1
2022-03-16,Pulau Pinang,9
2022-03-16,Sabah,143
2022-03-16,Sarawak,90
2022-03-16,Selangor,35
2022-03-16,Terengganu,4
2022-03-16,W.P. Kuala Lumpur,10
2022-03-16,W.P. Labuan,2
2022-03-16,W.P. Putrajaya,1
2022-03-17,Johor,87
2022-03-17,Kedah,39
2022-03-17,Kelantan,35
2022-03-17,Melaka,11
2022-03-17,Negeri Sembilan,7
2022-03-17,Pahang,10
2022-03-17,Perak,64
2022-03-17,Perlis,5
2022-03-17,Pulau Pinang,6
2022-03-17,Sabah,144
2022-03-17,Sarawak,92
2022-03-17,Selangor,30
2022-03-17,Terengganu,1
2022-03-17,W.P. Kuala Lumpur,11
2022-03-17,W.P. Labuan,0
2022-03-17,W.P. Putrajaya,0
2022-03-18,Johor,108
2022-03-18,Kedah,71
2022-03-18,Kelantan,9
2022-03-18,Melaka,10
2022-03-18,Negeri Sembilan,9
2022-03-18,Pahang,38
2022-03-18,Perak,118
2022-03-18,Perlis,2
2022-03-18,Pulau Pinang,14
2022-03-18,Sabah,181
2022-03-18,Sarawak,79
2022-03-18,Selangor,36
2022-03-18,Terengganu,0
2022-03-18,W.P. Kuala Lumpur,14
2022-03-18,W.P. Labuan,1
2022-03-18,W.P. Putrajaya,0
2022-03-19,Johor,137
2022-03-19,Kedah,46
2022-03-19,Kelantan,11
2022-03-19,Melaka,2
2022-03-19,Negeri Sembilan,1
2022-03-19,Pahang,0
2022-03-19,Perak,9
2022-03-19,Perlis,0
2022-03-19,Pulau Pinang,11
2022-03-19,Sabah,147
2022-03-19,Sarawak,13
2022-03-19,Selangor,38
2022-03-19,Terengganu,3
2022-03-19,W.P. Kuala Lumpur,73
2022-03-19,W.P. Labuan,0
2022-03-19,W.P. Putrajaya,0
2022-03-20,Johor,214
2022-03-20,Kedah,22
2022-03-20,Kelantan,38
2022-03-20,Melaka,5
2022-03-20,Negeri Sembilan,0
2022-03-20,Pahang,1
2022-03-20,Perak,4
2022-03-20,Perlis,0
2022-03-20,Pulau Pinang,7
2022-03-20,Sabah,16
2022-03-20,Sarawak,7
2022-03-20,Selangor,143
2022-03-20,Terengganu,4
2022-03-20,W.P. Kuala Lumpur,32
2022-03-20,W.P. Labuan,0
2022-03-20,W.P. Putrajaya,0
2022-03-21,Johor,94
2022-03-21,Kedah,43
2022-03-21,Kelantan,56
2022-03-21,Melaka,9
2022-03-21,Negeri Sembilan,8
2022-03-21,Pahang,14
2022-03-21,Perak,37
2022-03-21,Perlis,11
2022-03-21,Pulau Pinang,9
2022-03-21,Sabah,33
2022-03-21,Sarawak,41
2022-03-21,Selangor,51
2022-03-21,Terengganu,11
2022-03-21,W.P. Kuala Lumpur,11
2022-03-21,W.P. Labuan,2
2022-03-21,W.P. Putrajaya,0
2022-03-22,Johor,148
2022-03-22,Kedah,39
2022-03-22,Kelantan,69
2022-03-22,Melaka,12
2022-03-22,Negeri Sembilan,11
2022-03-22,Pahang,31
2022-03-22,Perak,43
2022-03-22,Perlis,11
2022-03-22,Pulau Pinang,12
2022-03-22,Sabah,65
2022-03-22,Sarawak,57
2022-03-22,Selangor,37
2022-03-22,Terengganu,8
2022-03-22,W.P. Kuala Lumpur,18
2022-03-22,W.P. Labuan,0
2022-03-22,W.P. Putrajaya,0
2022-03-23,Johor,152
2022-03-23,Kedah,28
2022-03-23,Kelantan,82
2022-03-23,Melaka,12
2022-03-23,Negeri Sembilan,5
2022-03-23,Pahang,33
2022-03-23,Perak,65
2022-03-23,Perlis,11
2022-03-23,Pulau Pinang,11
2022-03-23,Sabah,63
2022-03-23,Sarawak,118
2022-03-23,Selangor,47
2022-03-23,Terengganu,7
2022-03-23,W.P. Kuala Lumpur,13
2022-03-23,W.P. Labuan,1
2022-03-23,W.P. Putrajaya,0
2022-03-24,Johor,197
2022-03-24,Kedah,84
2022-03-24,Kelantan,57
2022-03-24,Melaka,70
2022-03-24,Negeri Sembilan,35
2022-03-24,Pahang,39
2022-03-24,Perak,33
2022-03-24,Perlis,12
2022-03-24,Pulau Pinang,16
2022-03-24,Sabah,53
2022-03-24,Sarawak,63
2022-03-24,Selangor,36
2022-03-24,Terengganu,1
2022-03-24,W.P. Kuala Lumpur,6
2022-03-24,W.P. Labuan,0
2022-03-24,W.P. Putrajaya,0
2022-03-25,Johor,174
